,Loan_Sanction_Amount_(USD)
1870,57423.52
1871,152263.53
1872,45347.74
1873,14142.98
1874,110470.57
1875,38192.87
1876,50454.29
1877,81385.56
1878,76840.76
1879,23630.5
1880,79294.77
1881,105347.51
1882,56648.74
1883,57917.29
1884,130152.41
1885,40324.73
1886,18746.73
1887,101411.03
1888,228882.15
1889,54046.85
1890,27681.34
1891,65057.8
1892,75763.27
1893,80903.37
1894,24571.22
1895,78678.47
1896,29405.44
1897,71409.02
1898,56321.33
1899,73661.7
1900,32145.33
1901,56734.94
1902,68116.39
1903,27917.05
1904,220716.92
1905,52812.52
1906,22983.55
1907,14421.13
1908,30538.9
1909,106453.67
1910,49129.18
1911,79247.66
1912,75801.66
1913,22675.59
1914,42755.65
1915,99766.87
1916,18914.89
1917,44392.11
1918,105717.49
1919,134552.98
1920,24444.12
1921,35293.26
1922,47648.22
1923,28305.26
1924,18814.1
1925,33570.99
1926,11909.65
1927,26572.11
1928,25222.9
1929,55922.72
1930,31540.76
1931,8115.61
1932,32525.81
1933,86221.39
1934,94486.61
1935,39274.26
1936,173455.87
1937,31651.16
1938,78241.06
1939,49443.94
1940,163007.2
1941,173898.91
1942,32036.09
1943,37445.44
1944,38578.3
1945,157401.41
1946,19556.42
1947,59552.47
1948,38243.42
1949,239210.82
1950,52376.03
1951,34814.26
1952,122210.31
1953,90631.32
1954,12186.54
1955,95312.32
1956,20970.7
1957,47717.08
1958,82516.3
1959,149610.53
1960,51784.41
1961,15893.18
1962,36060.36
1963,78250.52
1964,51193.35
1965,31591.03
1966,78140.15
1967,83883.1
1968,42917.5
1969,27958.62
1970,105437.35
1971,32378.3
1972,55537.9
1973,52356.23
1974,15250.62
1975,72701.55
1976,187830.0
1977,105505.58
1978,141607.98
1979,50540.7
1980,53618.79
1981,26181.96
1982,56404.42
1983,43456.85
1984,133183.12
1985,74658.23
1986,60993.92
1987,136766.54
1988,48784.6
1989,171879.53
1990,27038.0
1991,95086.55
1992,34884.45
1993,24913.89
1994,22043.17
1995,32520.04
1996,33003.84
1997,22275.48
1998,82419.06
1999,34832.73
2000,49119.98
2001,77587.94
2002,52846.02
2003,7315.63
2004,50026.07
2005,46287.14
2006,171281.01
2007,55151.54
2008,134481.25
2009,12799.1
2010,24521.37
2011,76291.8
2012,30860.09
2013,26109.4
2014,21454.24
2015,53566.77
2016,33852.35
2017,46010.3
2018,181864.44
2019,30364.49
2020,83146.79
2021,128181.4
2022,48683.06
2023,16938.03
2024,29263.65
2025,15604.49
2026,84284.03
2027,22397.84
2028,63447.9
2029,45730.12
2030,64219.89
2031,63465.18
2032,38642.97
2033,17915.6
2034,23171.26
2035,75849.38
2036,152391.46
2037,27810.56
2038,7476.74
2039,21175.8
2040,68669.83
2041,38524.87
2042,44664.99
2043,109859.24
2044,41346.53
2045,119817.88
2046,34637.2
2047,172064.59
2048,87424.21
2049,28824.64
2050,82810.95
2051,154347.22
2052,103981.37
2053,92267.78
2054,113801.81
2055,26792.35
2056,17551.03
2057,49149.98
2058,39516.44
2059,23601.17
2060,60342.83
2061,94962.37
2062,34702.05
2063,117253.04
2064,66649.43
2065,116524.62
2066,97777.96
2067,92267.5
2068,21287.95
2069,30835.36
2070,66216.84
2071,94631.58
2072,49638.36
2073,84686.78
2074,20394.27
2075,31289.62
2076,28432.51
2077,42207.54
2078,84992.5
2079,17942.59
2080,21778.67
2081,20302.03
2082,75576.42
2083,28008.14
2084,68985.63
2085,75024.95
2086,45297.64
2087,100013.65
2088,23920.76
2089,51317.48
2090,49892.16
2091,63339.66
2092,44722.69
2093,23606.91
2094,85596.29
2095,55358.74
2096,64700.73
2097,48712.97
2098,119574.55
2099,32340.12
2100,70569.46
2101,71556.78
2102,148299.15
2103,72040.28
2104,25731.41
2105,154318.09
2106,44134.08
2107,42730.41
2108,44944.19
2109,98383.55
2110,130470.81
2111,86712.74
2112,42302.41
2113,27024.84
2114,52107.06
2115,64074.86
2116,56479.77
2117,77435.17
2118,116238.55
2119,74658.24
2120,22463.95
2121,24367.95
2122,120370.73
2123,55182.78
2124,36190.69
2125,27428.51
2126,63469.9
2127,36404.77
2128,66570.88
2129,49753.48
2130,158072.22
2131,70656.23
2132,111935.6
2133,52769.35
2134,23373.4
2135,41967.79
2136,125983.93
2137,61607.4
2138,57479.56
2139,41086.36
2140,46978.58
2141,28730.87
2142,56188.86
2143,115423.7
2144,74292.61
2145,71690.92
2146,48696.17
2147,20397.49
2148,87322.52
2149,113528.29
2150,20502.65
2151,65268.64
2152,138730.49
2153,74893.71
2154,164658.64
2155,47086.3
2156,9890.95
2157,36735.01
2158,27884.13
2159,63368.92
2160,44286.86
2161,124499.23
2162,100148.86
2163,41944.94
2164,29740.96
2165,114911.43
2166,75590.19
2167,53604.92
2168,137491.77
2169,79349.68
2170,17609.91
2171,31038.2
2172,94637.6
2173,51356.49
2174,32028.38
2175,31955.29
2176,25007.86
2177,79558.34
2178,21819.27
2179,47170.23
2180,49545.43
2181,60868.3
2182,57395.69
2183,156044.37
2184,17849.43
2185,29622.25
2186,50043.61
2187,17761.89
2188,25173.62
2189,60696.91
2190,26438.48
2191,100332.11
2192,82232.08
2193,63947.97
2194,56069.93
2195,34098.8
2196,11920.96
2197,72512.27
2198,87339.99
2199,75308.94
2200,29364.87
2201,134119.81
2202,61135.13
2203,141757.97
2204,148394.96
2205,11634.92
2206,26639.19
2207,25809.17
2208,24151.43
2209,49200.54
2210,111860.77
2211,120131.56
2212,18361.25
2213,22192.66
2214,67265.65
2215,67226.24
2216,98926.1
2217,30890.57
2218,89889.1
2219,18778.8
2220,174476.56
2221,8120.25
2222,25040.66
2223,19728.8
2224,63057.12
2225,16778.27
2226,75346.41
2227,48623.6
2228,123159.21
2229,58335.18
2230,74262.42
2231,76686.18
2232,91371.62
2233,17311.57
2234,82735.49
2235,78678.09
2236,88838.0
2237,41460.04
2238,78649.3
2239,186025.54
2240,127671.4
2241,43624.72
2242,19427.12
2243,26207.34
2244,8660.59
2245,12857.0
2246,26059.92
2247,110448.21
2248,93127.26
2249,73847.75
2250,35430.24
2251,66350.43
2252,25541.04
2253,94601.17
2254,13321.21
2255,112583.47
2256,56542.45
2257,87942.66
2258,81972.87
2259,54360.1
2260,90109.42
2261,30945.66
2262,50014.43
2263,171324.02
2264,52204.32
2265,24586.22
2266,26388.89
2267,80318.36
2268,73800.14
2269,31903.6
2270,71378.26
2271,79976.27
2272,55285.6
2273,74015.12
2274,34402.16
2275,164564.21
2276,124270.32
2277,83838.86
2278,99530.41
2279,62369.81
2280,49856.02
2281,77701.32
2282,56421.51
2283,20696.9
2284,54455.87
2285,83643.36
2286,94672.72
2287,25935.06
2288,86660.52
2289,80224.46
2290,77056.9
2291,63322.47
2292,151834.1
2293,87854.17
2294,96863.2
2295,28076.27
2296,53733.82
2297,21338.76
2298,44517.08
2299,45346.02
2300,35820.31
2301,30813.39
2302,29885.03
2303,50808.53
2304,66784.71
2305,24996.86
2306,211663.39
2307,84893.02
2308,19424.04
2309,13637.88
2310,83606.04
2311,93466.8
2312,85648.12
2313,139095.4
2314,27260.73
2315,118410.38
2316,91853.71
2317,60804.5
2318,48110.48
2319,13611.14
2320,80350.52
2321,102036.61
2322,183133.6
2323,16985.3
2324,77560.23
2325,137704.94
2326,47155.98
2327,116202.73
2328,75610.61
2329,58274.5
2330,72005.53
2331,20610.52
2332,67932.19
2333,39274.94
2334,48183.16
2335,47209.15
2336,25695.4
2337,153493.41
2338,45397.55
2339,142565.04
2340,109850.52
2341,48063.08
2342,80937.77
2343,60745.67
2344,26081.77
2345,79200.5
2346,52345.88
2347,47798.0
2348,155611.26
2349,31541.31
2350,35610.32
2351,88268.47
2352,88577.31
2353,26828.93
2354,81032.22
2355,35886.74
2356,86325.65
2357,102482.28
2358,64021.34
2359,162372.41
2360,19847.61
2361,50195.67
2362,70805.24
2363,70180.66
2364,47109.73
2365,73212.96
2366,111092.32
2367,100451.4
2368,80766.83
2369,115557.45
2370,108394.34
2371,62857.78
2372,35828.06
2373,200593.25
2374,80481.02
2375,54850.85
2376,41007.34
2377,56734.63
2378,106106.28
2379,80859.46
2380,29853.92
2381,41522.16
2382,149626.02
2383,162331.8
2384,15592.33
2385,206211.44
2386,32060.94
2387,80185.79
2388,72752.32
2389,59555.86
2390,10356.93
2391,80763.68
2392,61806.76
2393,35100.15
2394,23006.68
2395,58426.0
2396,103577.69
2397,42496.08
2398,62150.93
2399,32681.4
2400,56876.23
2401,55087.63
2402,8639.49
2403,35884.81
2404,45197.47
2405,25845.35
2406,121663.52
2407,323233.31
2408,56444.72
2409,103789.3
2410,82387.37
2411,27408.87
2412,17031.67
2413,34894.23
2414,146877.78
2415,22172.31
2416,98680.57
2417,51229.77
2418,39105.42
2419,83370.38
2420,117299.25
2421,14347.13
2422,51128.36
2423,17827.56
2424,8954.49
2425,93915.57
2426,64501.23
2427,26750.47
2428,123585.41
2429,98382.28
2430,93530.4
2431,130666.12
2432,25526.94
2433,18214.13
2434,65186.51
2435,38862.15
2436,14065.39
2437,10024.67
2438,43855.96
2439,22965.16
2440,73900.24
2441,56322.03
2442,75978.48
2443,26841.22
2444,34797.62
2445,34125.3
2446,29770.87
2447,34026.91
2448,26589.7
2449,73203.07
2450,51108.42
2451,89881.24
2452,147817.35
2453,106616.49
2454,30701.56
2455,103780.33
2456,16028.43
2457,72318.71
2458,37836.38
2459,29891.66
2460,151763.21
2461,70065.28
2462,21179.33
2463,41347.02
2464,57610.42
2465,85090.54
2466,49053.53
2467,53033.59
2468,19839.92
2469,91032.86
2470,141102.53
2471,106976.01
2472,150484.56
2473,20484.48
2474,24353.01
2475,121928.42
2476,110655.61
2477,56816.3
2478,47003.98
2479,42639.2
2480,14648.17
2481,44140.92
2482,17320.79
2483,54402.42
2484,64965.08
2485,178376.21
2486,94141.94
2487,98656.2
2488,28952.96
2489,13344.15
2490,6695.1
2491,134570.97
2492,32006.34
2493,23043.86
2494,77796.64
2495,39183.82
2496,28045.56
2497,101906.87
2498,23654.38
2499,19949.64
2500,51137.83
2501,19685.14
2502,39303.34
2503,19850.45
2504,26555.67
2505,20326.0
2506,107387.97
2507,32591.72
2508,24394.19
2509,35043.8
2510,12880.41
2511,142051.34
2512,27983.38
2513,80012.68
2514,137025.33
2515,115165.61
2516,95614.85
2517,42414.74
2518,13209.92
2519,51828.32
2520,43766.76
2521,20470.48
2522,82704.49
2523,53234.97
2524,50808.27
2525,23137.89
2526,193230.37
2527,15433.41
2528,103897.86
2529,171913.92
2530,27207.29
2531,61337.87
2532,21007.56
2533,24990.51
2534,44838.51
2535,48015.82
2536,78493.17
2537,45275.74
2538,55600.5
2539,83396.66
2540,12820.89
2541,25617.61
2542,157644.21
2543,163624.43
2544,28526.48
2545,48980.44
2546,42527.84
2547,32881.0
2548,9042.84
2549,78745.84
2550,24799.63
2551,21969.17
2552,66278.78
2553,26000.05
2554,40703.26
2555,28990.81
2556,35266.61
2557,21564.19
2558,115398.55
2559,89967.25
2560,61779.82
2561,32277.97
2562,48277.96
2563,111845.08
2564,56580.3
2565,177169.72
2566,66323.04
2567,26231.78
2568,57674.18
2569,162168.13
2570,98592.86
2571,24267.36
2572,13803.34
2573,39120.44
2574,27497.68
2575,99513.95
2576,131996.57
2577,65379.8
2578,106150.44
2579,46007.77
2580,129482.2
2581,63826.73
2582,110970.17
2583,66908.98
2584,31600.7
2585,122706.6
2586,23786.86
2587,86329.05
2588,93314.01
2589,67438.18
2590,48459.16
2591,178701.32
2592,37846.84
2593,69836.45
2594,114634.51
2595,23487.44
2596,54416.87
2597,31168.73
2598,146683.83
2599,72177.94
2600,95445.7
2601,114433.75
2602,39502.93
2603,61669.07
2604,33895.94
2605,13136.46
2606,71188.58
2607,85251.98
2608,45400.52
2609,23744.18
2610,207727.58
2611,30010.96
2612,52422.93
2613,36216.57
2614,27816.31
2615,198862.71
2616,23104.88
2617,180649.86
2618,17323.0
2619,32098.09
2620,148218.64
2621,25463.5
2622,32122.12
2623,41206.66
2624,113345.2
2625,20991.46
2626,52302.0
2627,64236.97
2628,111383.84
2629,44271.87
2630,76426.33
2631,112214.98
2632,62069.6
2633,51796.75
2634,105199.82
2635,81178.85
2636,30073.36
2637,57857.7
2638,9130.79
2639,74374.72
2640,147604.59
2641,25381.43
2642,79450.43
2643,18161.58
2644,34493.41
2645,115536.41
2646,59873.09
2647,19348.29
2648,62736.36
2649,22065.46
2650,84847.7
2651,74716.89
2652,62065.59
2653,73142.68
2654,41612.75
2655,19826.68
2656,86447.09
2657,26322.13
2658,48318.28
2659,45038.7
2660,29977.63
2661,123889.12
2662,74743.96
2663,54045.66
2664,49792.52
2665,55733.39
2666,108536.81
2667,31785.71
2668,25971.03
2669,118359.57
2670,71128.56
2671,80133.16
2672,24973.0
2673,8055.98
2674,27724.36
2675,40882.68
2676,172249.69
2677,15888.63
2678,101620.23
2679,57728.64
2680,72861.84
2681,29411.3
2682,21257.83
2683,63787.54
2684,42465.96
2685,13818.85
2686,189198.2
2687,82922.02
2688,74901.39
2689,16318.76
2690,48500.15
2691,55382.75
2692,69710.39
2693,71358.52
2694,26499.94
2695,91642.4
2696,12259.77
2697,79400.54
2698,29297.61
2699,68312.64
2700,127343.93
2701,20262.98
2702,14241.92
2703,125217.43
2704,92712.65
2705,112218.61
2706,11705.81
2707,52629.47
2708,42913.67
2709,35745.56
2710,32480.84
2711,30776.09
2712,53491.84
2713,19909.86
2714,72999.9
2715,17269.43
2716,111547.39
2717,137838.36
2718,19337.8
2719,51522.24
2720,74508.24
2721,48913.89
2722,66252.71
2723,43628.58
2724,52488.25
2725,24096.37
2726,27090.29
2727,134378.62
2728,101732.15
2729,54441.65
2730,27031.1
2731,31431.28
2732,34599.41
2733,78213.11
2734,66396.58
2735,32207.11
2736,97728.14
2737,77711.89
2738,80748.33
2739,162455.31
2740,63663.78
2741,29156.99
2742,181561.59
2743,50431.3
2744,55417.43
2745,22146.66
2746,63532.27
2747,24220.92
2748,125488.96
2749,25528.48
2750,24462.04
2751,130683.95
2752,22609.38
2753,117249.26
2754,85778.3
2755,101112.93
2756,45795.94
2757,20152.5
2758,111720.32
2759,22076.98
2760,46922.32
2761,96985.92
2762,92443.13
2763,94609.58
2764,19532.46
2765,53093.14
2766,52803.56
2767,27427.2
2768,68722.74
2769,28275.36
2770,56937.84
2771,49715.46
2772,203799.66
2773,44832.98
2774,55358.7
2775,17379.65
2776,151379.34
2777,78484.54
2778,88052.18
2779,76120.65
2780,26172.36
2781,137028.5
2782,154914.01
2783,19924.04
2784,138363.3
2785,45150.22
2786,40555.28
2787,24015.22
2788,30278.81
2789,57511.9
2790,21559.45
2791,70000.17
2792,85796.86
2793,26510.68
2794,32817.12
2795,123850.16
2796,80398.26
2797,91121.88
2798,96231.29
2799,117734.47
2800,43033.15
2801,66985.37
2802,9759.41
2803,91460.0
2804,21870.01
2805,35114.39
2806,87300.47
2807,38647.55
2808,92683.46
2809,31969.7
2810,67925.19
2811,29693.44
2812,46616.6
2813,75725.54
2814,61126.14
2815,67415.12
2816,18790.22
2817,31550.5
2818,114007.75
2819,49065.75
2820,26364.8
2821,50593.1
2822,189268.15
2823,62321.26
2824,87921.29
2825,99432.67
2826,87020.46
2827,144213.02
2828,139523.22
2829,96589.66
2830,75718.9
2831,35149.7
2832,25264.11
2833,39889.35
2834,57557.69
2835,26846.16
2836,78485.14
2837,35774.48
2838,20093.42
2839,56094.72
2840,52165.54
2841,72348.28
2842,119385.07
2843,91767.67
2844,95139.15
2845,23703.59
2846,67460.78
2847,51353.38
2848,52590.03
2849,64283.52
2850,19837.74
2851,54121.66
2852,49778.38
2853,44762.87
2854,55653.29
2855,13493.44
2856,107359.2
2857,31259.34
2858,15803.65
2859,48701.93
2860,41704.96
2861,59080.34
2862,97643.97
2863,25194.74
2864,126580.0
2865,29756.87
2866,60011.6
2867,36109.3
2868,115354.63
2869,23882.87
2870,185131.69
2871,93962.72
2872,23530.39
2873,64643.4
2874,51136.25
2875,137290.98
2876,76228.85
2877,30198.22
2878,110128.3
2879,24342.12
2880,52361.38
2881,28398.76
2882,77944.61
2883,13869.6
2884,29639.93
2885,89087.68
2886,57060.63
2887,54322.73
2888,77270.67
2889,56761.54
2890,68550.19
2891,42741.29
2892,77011.92
2893,81111.7
2894,75822.7
2895,76058.15
2896,53041.11
2897,55816.87
2898,102374.39
2899,22065.19
2900,30758.21
2901,69861.67
2902,61547.6
2903,48535.34
2904,103086.06
2905,51321.91
2906,67388.75
2907,88972.99
2908,18147.3
2909,19202.49
2910,23764.18
2911,79747.89
2912,126755.56
2913,132235.56
2914,29688.44
2915,43645.44
2916,62416.4
2917,73904.0
2918,27898.38
2919,14644.24
2920,104692.88
2921,54878.34
2922,44663.77
2923,38193.06
2924,119369.78
2925,92706.09
2926,107995.0
2927,11338.06
2928,119181.89
2929,68162.56
2930,199288.82
2931,26171.68
2932,52430.88
2933,78542.3
2934,51806.01
2935,12672.01
2936,146477.26
2937,118057.9
2938,195446.25
2939,77232.32
2940,127837.61
2941,17865.13
2942,17238.62
2943,94606.14
2944,69369.14
2945,131165.3
2946,136021.38
2947,46548.1
2948,52233.9
2949,131125.06
2950,13868.34
2951,18501.52
2952,94767.32
2953,70081.32
2954,64559.23
2955,51898.59
2956,16371.64
2957,111337.9
2958,72482.37
2959,62758.38
2960,40905.71
2961,66884.0
2962,45626.9
2963,48598.48
2964,57837.91
2965,55441.3
2966,24552.94
2967,28199.69
2968,78659.79
2969,73028.46
2970,22276.34
2971,152793.74
2972,52081.42
2973,150878.78
2974,39156.18
2975,18316.16
2976,87049.54
2977,12484.47
2978,41708.49
2979,16091.48
2980,22554.94
2981,41579.9
2982,65664.05
2983,17520.49
2984,76240.79
2985,53659.02
2986,86418.36
2987,94519.16
2988,26485.45
2989,126798.76
2990,28588.25
2991,40866.49
2992,84353.72
2993,29779.9
2994,37755.5
2995,45115.34
2996,156882.85
2997,31891.31
2998,36912.88
2999,88696.71
3000,130050.23
3001,19218.01
3002,42148.62
3003,50313.69
3004,35972.45
3005,148594.17
3006,89862.15
3007,64340.04
3008,19032.16
3009,36489.14
3010,16341.16
3011,31097.27
3012,24213.75
3013,34225.84
3014,145706.22
3015,69432.85
3016,83662.51
3017,10464.58
3018,41046.35
3019,16465.63
3020,44028.03
3021,59746.65
3022,71829.58
3023,212099.58
3024,154687.26
3025,164173.19
3026,114524.91
3027,89047.43
3028,14565.24
3029,26161.05
3030,63512.42
3031,81922.63
3032,53104.53
3033,77078.29
3034,20343.85
3035,11786.61
3036,18202.51
3037,73632.23
3038,20073.2
3039,52139.93
3040,98321.66
3041,156227.07
3042,9750.52
3043,16149.74
3044,25090.94
3045,78633.83
3046,80324.85
3047,45005.49
3048,32290.75
3049,15829.92
3050,54361.15
3051,78572.63
3052,18908.58
3053,100289.83
3054,79158.16
3055,72464.39
3056,84294.46
3057,111145.5
3058,94105.48
3059,87854.1
3060,59575.72
3061,63895.82
3062,72643.17
3063,53314.58
3064,13655.45
3065,49870.99
3066,22395.91
3067,33744.63
3068,46364.14
3069,15541.68
3070,54255.69
3071,87860.73
3072,19475.17
3073,62766.84
3074,40838.83
3075,100777.17
3076,53164.2
3077,136564.07
3078,59269.01
3079,141557.23
3080,60962.86
3081,175258.4
3082,48495.25
3083,41217.29
3084,62468.54
3085,66343.58
3086,66549.71
3087,152165.79
3088,116099.66
3089,27370.35
3090,100514.18
3091,27949.53
3092,109008.82
3093,16380.44
3094,109339.34
3095,26574.39
3096,68306.94
3097,64733.22
3098,74175.24
3099,44288.45
3100,18127.15
3101,14970.14
3102,18102.67
3103,89108.38
3104,26932.65
3105,29448.73
3106,91538.15
3107,73788.13
3108,66786.36
3109,134755.0
3110,24777.16
3111,57681.71
3112,80793.51
3113,32925.87
3114,86853.13
3115,80383.32
3116,71326.96
3117,226789.14
3118,64399.68
3119,119149.44
3120,18328.0
3121,49176.56
3122,81426.01
3123,72762.05
3124,17210.09
3125,59499.44
3126,24275.5
3127,58374.76
3128,82610.68
3129,34928.21
3130,69199.38
3131,113814.48
3132,111734.21
3133,74664.42
3134,88276.73
3135,49263.41
3136,144243.16
3137,30811.8
3138,76353.11
3139,108115.16
3140,29654.75
3141,94347.1
3142,80269.44
3143,68423.38
3144,71385.64
3145,16520.31
3146,49701.25
3147,21395.18
3148,127050.03
3149,41159.53
3150,96983.2
3151,112922.26
3152,52895.3
3153,65102.17
3154,35818.72
3155,83549.22
3156,70692.02
3157,27163.35
3158,47607.53
3159,43643.46
3160,50834.66
3161,21953.85
3162,79032.25
3163,39743.07
3164,101109.11
3165,138637.74
3166,49217.74
3167,42364.15
3168,83344.64
3169,75308.04
3170,26390.64
3171,56347.12
3172,108502.07
3173,133287.22
3174,18638.81
3175,21828.44
3176,25406.34
3177,127934.7
3178,83645.1
3179,19525.09
3180,38957.88
3181,201471.47
3182,152029.86
3183,27198.45
3184,23043.22
3185,131278.42
3186,78520.92
3187,35756.95
3188,79007.5
3189,7100.34
3190,58142.44
3191,23854.47
3192,128212.28
3193,48052.15
3194,17149.08
3195,161650.83
3196,54195.1
3197,63675.49
3198,96235.52
3199,53026.35
3200,63938.87
3201,28442.21
3202,233308.73
3203,106222.62
3204,66709.91
3205,105313.34
3206,56537.75
3207,33420.15
3208,35451.9
3209,51190.3
3210,55681.4
3211,39000.44
3212,102230.98
3213,31777.59
3214,12771.91
3215,32662.81
3216,70179.65
3217,87399.34
3218,126527.83
3219,96311.4
3220,49503.99
3221,51391.81
3222,15767.56
3223,115202.06
3224,40112.25
3225,102541.1
3226,31812.58
3227,74365.56
3228,80642.13
3229,32198.19
3230,19822.42
3231,220137.33
3232,24430.26
3233,205094.03
3234,17572.31
3235,51752.17
3236,152437.93
3237,23452.07
3238,72891.14
3239,67020.83
3240,65905.81
3241,39011.59
3242,168083.2
3243,55491.7
3244,19388.42
3245,107524.84
3246,68724.51
3247,35140.77
3248,120196.65
3249,38604.44
3250,55060.41
3251,71839.52
3252,73521.62
3253,32446.41
3254,48556.28
3255,102234.0
3256,37161.28
3257,147792.74
3258,64813.87
3259,120118.41
3260,112310.22
3261,91285.45
3262,89900.86
3263,44822.98
3264,81013.59
3265,43888.29
3266,98088.64
3267,144078.34
3268,19169.54
3269,46227.06
3270,24470.07
3271,71847.95
3272,50651.0
3273,149533.14
3274,140233.19
3275,13428.88
3276,30412.85
